id,name
0,"Horses, asses, mules and hinnies; live, pure-bred breeding animals"
7643,"Gloves, mittens and mitts"
7644,Other made-up clothing accessories
7645,Other parts of made-up clothing or its accessories
7646,Electric blankets
7647,"Blankets and travel.rugs, of wool/fine anim.hair, n/elec."
7648,"Blankets and travel.rugs, of cotton, n/electric"
7649,"Blankets and travel.rugs, of synthetic fibres, n/elec."
7650,Other blankets and travelling rugs
7651,"Bed linen, knitted or crocheted"
7652,"Bed linen,  of cotton,  printed"
7653,"Bed linen, of synth/artific fibres, printed"
7654,"Bed linen, of other textile materials, printed"
7655,"Other bed linen, of cotton"
7656,"Other bed linen, of synth/artific fibres"
7657,"Other bed linen, of other textile materials"
7658,Other articles of stone or of other mineral substances
7659,Brincks/oth.pieces ceramic of fossil siliceous meals
7660,Refractory bricks.weight>90% dichrome trioxide
7661,Oth.refractory bricks of magnesite or chrome oxide
7662,Oth.pieces refractory ceramic of magnesite/chrome oxide
7663,Oth.pieces ceramic with magnesium/calcium/chrome>50%
7664,"Refractory bricks, silico-aluminous"
7665,"Other pieces refractory ceramic, silico-aluminous"
7666,"Oth.pieces refract.ceramic, selic./semi-siliceous/silica"
7667,Oth.pieces refract.ceram.sillimanite/silicon carbide
7668,Oth.pieces refract.ceram.with alumina/silica>50%
7669,Refractory bricks and similar refract.ceramic of graph.
7670,Surgical dressings of nonwovens
7671,"Oth.wadding, similar foruse medicinal, surgical, etc."
7672,"Material for surgical sutures, of polidiexanona"
7673,"Materials for surgical sutures, of polydihexanone"
7674,"Other materials for surgical sutures, synthetic"
7675,"Materials for surgical sutures, of stainless steel"
7676,"Other sterile catgut, etc.for surgical sutures"
7677,Reagents fordetermination of the blood-grouping
7678,"Opacifying preparations based on iohexol, forx-ray exam."
7679,"Opacif.preparat.of dimeglumine iocarmate, forx-ray exam."
7680,Opacif.preparat.of iopamidol forx-ray examinattion
7681,Opacif.preparat.dimeglumine gadop.forx-ray examinattion
7682,Serum albumin
7683,"Other albumins, albuminates and oth.deriv.of albumins"
7684,"Ossein gelatin, its derivatives, of a purity of >=99, 98%"
7685,"Ossein gelatin, its derivatives, of a purity of <99, 98%"
7686,Other gelatin and its derivatives
7687,"Isinglass, oth.glues of animal origin, excl.casein glues"
7694,"Glues with a basis of starches, of dextrins, etc."
7695,"Products used as glue, adhes.of cyanoacrylates, wei<=1kg"
7696,"Oth.prod.used as glue, adhes.of cyanoacrylates, wei<=1kg"
7697,Adhesives based on rubber
7698,"Adhesives based dispersed plastics, fordispersing, etc"
7699,Other adhesives based on plastics
7700,"Sweaters, pullovers, etc.of mesh of wool/fine anim.hair"
7701,"Sweaters, etc.of wool mesh"
7702,"Sweaters, etc.of mesh of kashmir (cashmere) goats"
7703,"Sweaters, etc.of other textile materials mesh"
7704,"Sweaters, pullovers, etc.of cotton mesh"
7705,"Sweaters, pullovers, etc.of synth/artif fibres mesh"
7706,"Tarpaulins and awnings, of cotton"
7707,"Tarpaulins and awnings, of synthetic fibres"
7708,"Tarpaulins and awnings, of other textile materials"
7709,"Tarpaulins and awnings, of cotton"
7710,"Tarpaulins and awnings, of other textile materials"
7711,Cotton tents
7712,Tents of synthetic fibres
7713,Tents of other textile materials
7714,Cotton tents
7715,Tents of other textile materials
7716,"Sails for boats, etc, of synthetic fibers"
7717,"Sials for boats, etc, of other textile materials"
7718,"Sails for boats, etc, of synthetic fibers"
7719,"Sials for boats, etc, of other textile materials"
7720,Pneumatic mattresses of cotton
7721,"Pneumatic mattresses, of other textile materials"
7722,Pneumatic mattresses of cotton
7723,"Pneumatic mattresses, of other textile materials"
7724,"Other items for camping, others tarpaulins and awnings"
7725,"Camping goods, of cotton"
7726,"Camping goods, of other textile materials"
7727,"Ot.ceramic wares and articles, f/chemical/technical uses"
7728,"Ceramic troughs and oth.recep.used in agriculture, etc"
7729,"Sinks, wash basins, etc.f/sanitary, of porcelain"
7730,"Ceramic sinks, wash basins, etc.f/sanitary, exc.porcelain"
7731,"Assembl.f/table/coffe/tea, of porcelain, common container"
7732,Oth.articles f/tableware/kitchenware serv.of porcelain
7733,"Oth.household articles, toilet, etc.of porcelain"
7734,"Ceramic tableware/oth.household articles, etc."
7735,Statuettes and other ornamental porcelain article
7736,"Statuettes/oth.ornamental ceramic article, exc.porcelain"
7737,Other porcelain articles
7738,"Other ceramic articles, exc.porcelain"
7739,Cullet/oth.waste and scrap of glass/glass in the mass
7740,"Glass in balls, unworked"
7741,"Rods, of glass, unworked"
7742,"Glass tubes, of fused quartz/oth.fused silica, unworked"
7743,Thread-machine of stainless steel
7744,"Bars of stainless steel, hot-rolled, etc.circular section"
7745,"Bars of stain.steel, hot-rolled, etc.rect.squar.cross-sec"
7746,"Other bars of stain.steel, hot-rolled, etc."
7747,"Bars of stainless steel, obtained/cold-finished"
7748,Other bars of stainless steel
7749,"Profiles of stainless steel, height>=80mm"
7750,Other profiles of stainless steel
7751,Wire of stainless steel
7752,Other alloy steel in ingots or other primary forms
7753,"Semi-manufactured products, of other alloy steel"
7754,"Rolled alloy of silicon steel, w>=600mm, grain-oriented"
7755,"Other rolled alloy steel silicon, w>=600mm"
7756,"Rolled produc.of alloy of high speed steel, w>=600mm"
7757,"Hot-rolled of oth.alloy steel, w>=600mm, in colis"
7758,"Suits (skirt-coat), of wool or fine animal hair"
7759,"Suits (skirt-coat), of cotton"
7760,"Suits (skirt-coat), of synthetic fibres"
7761,"Suits (skirt-coat), of other textile materials"
7762,"Ensembles of wool or fine animal hair, feminine uses"
7763,"Ensembles of cotton, feminine uses"
7764,"Ensembles of synthetic fibres, feminine uses"
7765,"Ensembles of other textile materials, feminine uses"
7766,"Blazers of wool or fine animal hair, feminine uses"
7767,"Blazers of cotton, feminine uses"
7768,"Blazers of synthetic fibres, feminine uses"
7769,"Blazers of other textile materials, feminine uses"
7770,Dresses of wool or fine animal hair
7771,Dresses of cotton
7772,Dresses of synthetic fibres
7773,Dresses of artificial fibres
7774,Dresses of other textile materials
7775,"Skirts, divided skirts, of wool or fine animal hair"
7776,"Skirts, divided skirts, of cotton"
7777,"Skirts, divided skirts, of synthetic fibres"
7778,"Skirts, divided skirts, of other textile materials"
7779,"Millstones and grindst.f/milling, grinding or pulping"
7780,Millston.of agglom.synt./nat.diamond with res.d<53.34cm
7781,Oth.millston.of agglom.synt./nat.diamond d<53.34cm
7782,Oth.millston.of agglomer.synthetic/natural diamond
7783,"Millston.of oth.agglomer.abrasives with resin, d<53.34cm"
7784,Oth.millston./sim.of agglomer.abrasives/ceram.d<53.34cm
7785,Oth.millstones of oth.agglomer.abrasives/ceramic
7786,Other millstones and similar articles
7787,"Hand sharpening/polishing stones, of natural stones, etc"
7788,"Natur/artific.abrasive powder/grain, base of text.mater"
7789,"Natur/artific.abrasive powder/grain, base paperboard"
7790,Natur/artif.abrasive on a base paper/paperb.c/text.mat.
7791,Abras.discs of vulcan.fibre covered with alum.oxid.etc
7792,"Oth.natur/artif.abrasive powder/grain, base oth.material"
7793,"Slag wool of high-oven, etc.in bulk, etc.sheets/rolls"
7794,"Other bars, yarns, etc.of gold, f/n/monetary uses"
7795,"Gold, oth.semi-manufact.forms of gold bullion, f/n/mon"
7796,"Gold, oth.semi-manufact.forms of gold bullion, f/n/mon"
7797,"Gold, other semi-manufact.forms, f/n/monetary uses"
7798,"Gold, unwrought/semi-manufact.forms, f/n/monetary"
7800,"Platinum, unwrought or in powder form"
7801,"Platinum, bars, yarns and profiles of solid cross-section"
7802,"Platinum, other semi-manufactured forms"
7803,"Palladium, unwrought or in powder form"
7804,Palladium in semi-manufactured forms
7805,"Rhodium, unwrought or in powder form"
7806,Rhodium in semi-manufactured forms
7807,"Flasks, jars, pots, etc.of glass, 0.33<cap<1l"
7808,"Oth.carboys, bottles, flasks, etc.of glass"
7809,"Carboys, bottles, of glass, capacity>1 liter"
7810,"Flasks, jars, pots, etc.of glass, capacity>1 l"
7811,"Carboys and bottles, of glass, 0.33l<capacity<=1 l"
7812,"Flasks, jars, pots, etc.of glass, 0.33l<capacity<=1l"
7813,"Medicament c/terfenadine/talniflumate, etc.in doses"
7814,"Medicament c/nifendipine/nitrendipine, etc.in doses"
7815,"Medicament c/oxfendazole/albendazole, etc.in doses"
7816,"Medicament c/triazolam/alprazolam, etc.in doses"
7817,"Medicament c/phenytoin or its sodium salt, etc.in doses"
7818,Medicament c/2-(2-methyl-3-chloroanilino)nicot. doses
7819,"Ties, bow ties and cravats, of mesh"
7820,"Other clothing accessories, made, of mesh"
7821,"Parts of clothings or of their accessories, of mesh"
7822,"Overcoats, impermeab.etc.of wool/fine anim.hair, mascul."
7823,"Overcoats, impermeab.etc.of cotton, masculine uses"
7824,"Overcoats, impermeab.etc.of synth/artif fibre, masculine"
7825,"Overcoats, impermeab.etc.of oth.text.materials, masculine"
7826,"Ot.overcoats, etc.of wool/fine animal hair, masculine"
7827,"Other overcoats, etc.of cotton, masculine uses"
7828,"Other overcoats, etc.of synthetic fibres, masculine uses"
7829,"Oth.overcoats, etc.of oth.textile materials, masculine"
7830,"Mantles, impermeab.etc.of wool/fine animal hair, feminine"
7831,"Mantles, impermeab.etc.of cotton, feminine uses"
7832,"Mantles, impermeab.etc.of synth/artif fibres, feminine"
7833,"Mantles, impermeab.etc.of oth.textile materials, feminine"
7834,"Oth.mantles, imperm.etc.of wool/fine anim.hair, feminine"
7835,"Other mantles, etc.of cotton, feminine uses"
7836,Caps of synthetic or artificial fibers
7837,Caps of other textile materials
7838,Cotton caps
7839,Beanies of synthetic or artificial fibers
7840,Beanies of other textile materials
7841,Hats of cotton
7842,Hats of synthetic or artificial fibers
7843,Hats of other textile materials
7844,"Articles for using like hats, hair nets, hoods"
7845,Hairnets
7846,"Hats and other headgear of mesh/made-up from lace, etc"
7847,Cotton caps
7848,Caps of synthetic or artificial fibres
7849,Caps of other textile materials
7850,Cotton caps
7851,Caps of synthetic or artificial fibers
7852,Beanies of other textile materials
7853,Hats of cotton
7854,Hats of synthetic or artificial fibers
7855,Hats of other textile materials
7856,"Other knit fabric artefacts/made with lace, etc."
7857,Safety headgear
7858,"Articles of other glass, expan<=0.000005k, f/laborat.etc"
7859,"Other laboratory, hygienic, pharmaceutical glassware"
7860,Glass beads
7861,"Imitation pearls, semi/precious stone, of glass"
7862,"Oth.articles of glass similar, imitation precious stones"
7863,"Glass microspheres, in diameter<=1mm"
7864,"Other articles of ornamentation, of glass"
7865,"Glass fibres yarns, cut, lengths<=50mm"
7866,Rovings of glass fibres
7867,"Glass wicks, impregnated/coated with polyureth.resin"
7868,Other rovings of glass
7869,"Other wicks and yarn, of glass fibres"
7870,"Mats of glass fibres, non-wovens"
7871,"Thin sheets (voiles) of glass fibres, non-wovens"
7872,"Blankets,  mattresses, etc.of glass fibres,  non-wovens"
7873,"Woven fabrics of rovings,  of glass fibres"
7874,"Woven fabrics of glass fibres, of width<=30cm"
7875,"Fabrics of glass fibres, w>30cm, plain weave, w<250g/m2"
7876,"Wire of iron/steel, coated, oth.base metal, carbon>=0.6%"
7877,"Other wire of iron/steel, coated, oth.base metal"
7878,"Other wire of iron/steel, non-alloy"
7879,Stainless steel in ingots or other primary forms
7880,Semi-manufactured prod.stainless steel cross-section
7881,"Oth.semi-manufactured prod., of stainless steel"
7882,"Hot-rolled stainless steel, w>=600mm, rolls, t>10mm"
7883,"Hot-rolled stainl.steel, w>=600mm, rolls, 4.75mm<=t<=10mm"
7884,"Hot-rolled stainl.steel, w>=600mm, rolls, 3mm<=t<4.75mm"
7885,"Glass of oth.tubes, linear expan<=0.000005/kelv.unworked"
7886,"Tubes of other glass, unworked"
7887,"Oth.rolled prod.iron/steel, w>=6dm, galv.oth.process"
7888,"Rolled prod.iron/steel, coat.with chrome oxides/chrom."
7889,"Rolled iron/steel, w>=6dm, coated with aluminium-zinc"
7890,"Other rolled iron/steel, w>=6dm, coated with aluminium"
7891,"Oth.rolled iron/steel, coat.with alumin.silic.w>=120g/m2"
7892,"Oth.rolled iron/steel, coated with aluminium silicon"
7893,Other rolled iron/steel
7894,"Rolled iron/steel, w>=6dm, painted or varnished"
7895,"Rolled iron/steel, w>=6dm, coated with plastic"
7896,"Oth.rolled iron/steel, w>=6dm, clad/plated/coated"
7897,"Hot-rolled iron/steel, 15<t<60cm, t>=4mm, n/coils, etc"
7898,"Other hot-rolled iron/steel, w<6dm, t>=4.75mm"
7899,"Other hot-rolled iron/steel, w<6dm, n/clad, etc"
7900,"Sweaters, pullovers, etc.of other textile materials mesh"
7901,Babies' garm./cloth.acces.mesh of wool/fine anim.hair
7902,Babies' garments/cloth.acces.of cotton mesh
7903,Babies' garments/cloth.acces.of synthetic fibres mesh
7904,Babies' garments/cloth.acces.of oth.textile mater.mesh
7905,Babies' mesh garments/clothing accessories.of wool or fine animal hair
7906,Babies' mesh garments/clothing accessories.of other textile materials
7907,"Track suits, of cotton mesh"
7908,"Track suits, of synthetic fibres mesh"
7909,"Track suits, of other textile materials mesh"
7910,"Ski suits, of other textile materials mesh"
7911,"Men's or boys' swimwear, of synthetic fibres mesh"
7912,"Men's or boys' swimwear, of oth.textile materials mesh"
7913,"Women's or girls' swimwear, of synthetic fibres mesh"
7914,"Women's or girls' swimwear, of ot.textile materials mesh"
7915,"Garments, made-up of mesh fabrics with plastic/rubber"
7916,"Dish-cloths, dusters and similar cleaning cloths"
7917,Life-jackets and life-belts
7918,"Other made-up articles, of nonwovens"
7919,Fire-proofed sleeves f/emerg.evacuation of persons
7920,Other made-up textile articles
7921,"Sets consist.of fabric/yarn, f/making up into rugs, etc."
7922,"Worn clothing, their accessories and their parts"
7923,Other worn articles of textile materials
7924,"Rags, cordage, etc.of textile materials, sorted"
7925,"Oth.rags, cordage, etc.of textile materials, waste"
7926,Waterproof footw.of rubber/plastic c/prot.metal toecap
7927,Waterproof footwear of rubber/plast.covering the knee
7928,Waterproof footwear of rubber/plast.covering the ankle
7929,"Oth.waterproof footw.of rubber/plastic, seamless"
7930,"Other footwear covering the knee, with outer soles of rubber or plastic"
7931,"Oth.waterproof footw.of rubber/plastic, seamless"
7932,"N/wired sheets, etc.of cast glass/colour.throug.roll.etc"
7933,"Oth.n/wired sheets, of cast glass/rolled glass"
7934,"Wired sheets, of cast glass/rolled glass"
7935,"Profiles, of cast glass/rolled glass"
7936,"Drawn glas.in sheets/blown glass, colour.throug.mass, etc"
7937,Other drawn glass sheets or blown glass
7938,"Float glass, in sheets, etc.non-wired, hav.absorbent"
7939,"Float glass, in sheets, etc.non-wire, coloured, etc."
7940,"Oth.float glass, in sheets, etc.surfac.ground, etc.n/wire"
7941,"Float glass, in sheets, etc.surface ground, polished/wire"
7942,"Cast glass/drawn, float or surface ground, worked"
7943,"Safety glass, tempered, f/automobiles/oth.vehicles"
7944,"Other safety glass, tempered"
7945,"Laminated safety glass, f/automobiles, etc"
7946,"Ceramic pipes, conduits, guttering/pipe fittings"
7947,"Tiles, etc.of ceramic, unglazed, n/enameled, side<7cm"
7948,"Other tiles, etc.of ceramic, unglazed, n/enameled"
7949,"Tiles, etc.of ceramic, glazed, enameled, side<7cm"
7950,"Other tiles, etc.of ceramic, glazed, enameled"
7951,"Porcelain wares and articles, f/chemical/technical uses"
7952,"Thread guides f/tex.mach.hardness>=9mohs, oth.ceramics"
7953,"Pin guides, f/printing heads.h>=9mohs, oth.ceramics"
7954,Rings of silicon carbide for mechanical seals
7955,"Oth.ceramic articles, exc.porcelain, hardness>=9mohs"
7956,"Oth.thread guides f/tex.mach.of ceramic, exc.porcelain"
7957,"Other pin guides, f/printing heads, of oth.ceramics"
7958,"Ceram.beehive, of alumina, silica and magnesio oxide, etc"
7959,"Cold-rolled iron/steel, w>=6dm, n/coils, 0.5mm<=t<=1mm"
7960,"Cold-rolled iron/steel, w>=6dm, n/coils, t<0.5mm"
7961,"Other cold-rolled iron/steel, w>=6dm, n/clad/plated, etc"
7962,"Rolled iron/steel, w>=6dm, tin, t>=0.5mm"
7963,"Rolled iron/steel, w>=6dm, tin, t<0.5mm"
7964,"Rolled iron/steel, w>=6dm, coat.lead, incl.lead-tin"
7965,"Rolled prod.iron/steel, w>=6dm, elect.galvanized t<4.75mm"
7966,"Rolled prod.iron/steel, w>=6dm, electrolycally galvanized"
7967,"Rolled prod.iron/steel, w>=6dm, galv.oth.proc.cor.t<4.7mm"
7968,"Oth.rolled prod.iron/steel, w>=6dm, galv.oth.proc.corrug."
7969,"Rolled prod.iron/steel, w>=6dm, galv.oth.proc.e<4.75mm"
7970,Briefs and panties of synth/artif fibres mesh
7971,Briefs and panties of oth.textile materials mesh
7972,"Nightgowns, etc.of cotton mesh, femine uses"
7973,"Nightgowns, etc.of synth/artif fibres, femine uses"
7974,"Nightgowns, etc.of oth.textile materials, femine uses"
7975,"Robes, etc.of cotton mesh, femine uses"
7976,"Robes, etc.of synth/artif fibres mesh, femine uses"
7977,"Robes, etc.of oth.textile materials mesh, femine uses"
7978,"T-shirts, etc.of cotton mesh"
7979,"T-shirts, etc.of other textile materials mesh"
7980,Non-wovens of aramid filaments 70<w<=150g/m2
7981,Falsos tecidos de poliester
7982,Falsos tecidos de polipropileno
7983,Falsos tecidos de raiom viscose
7984,Non-wovens of other synth/artif filaments 70<w<=150g/m2
7985,"Fabrics of warp mesh, dyed"
7986,"Fabrics of warp mesh, of yarns of different colours"
7987,"Fabrics of warp mesh, printed"
7988,"Fabrics of warp mesh, raw or bleached"
7989,"Fabrics of warp mesh, dyed"
7990,"Fabrics of warp mesh, of yarns of different colours"
7991,"Fabrics of warp mesh, printed"
7992,"Fabrics of warp mesh, raw or bleached"
7993,"Fabrics of warp mesh, dyed"
7994,"Fabrics of warp mesh, of yarns of different colours"
7995,"Fabrics of warp mesh, printed"
7996,Other fabrics of warp mesh
7997,"Fabrics of warp mesh, of wool or fine animal hair"
7998,"Cotton yarn<85%, twisted, fibr.n/comb.title>=714.29decit"
7999,"Cotton yarn<85%, twisted, fibr.n/comb.232.56d<=t<714.29d"
8000,"Carboys, bottles, flasks, etc.of glass, 0.15l<c<=0.33l"
8001,"Carboys, bottles, flasks, etc.of glass, capacity<=0.15l"
8002,"Glass envelopes, etc.for lamps or discharge tubes"
8003,"Glass bulbs, d<=90mm, f/lamps of incandescence"
8004,"Glass envelopes, etc.f/lamps of incandescence"
8005,"Other rolled iron/steel, w<6dm, coated with plastics"
8006,"Rolled iron/steel, w<6dm, otherwise coated"
8007,"Rolled iron/steel, w<6dm, bronze layer, coat.with plastics"
8008,"Other rolled iron/steel, w<6dm, otherwise coated"
8009,"Rolled iron/steel, w<6dm, clad or plated"
8010,"Thread-mach.iron/steel, cont.indent.ribs, grooves, relief"
8011,Thread-machine of free-cutting steel
8012,"Thread-mach.iron/steel, circular sec.d<14mm, carbon>=0.6%"
8013,"Oth.thread-mach.iron/steel, n/alloy, circ.sec.d<14mm"
8014,"Oth.thread-mach.iron/steel, non-alloy, carbon>=0.6%"
8015,"Other thread-machine of iron/steel, non-alloy"
8016,"Bars of iron/steel, forged, hot, carbon<=0.60%"
8017,"Other bars of iron/steel, non-alloy, forged, hot"
8018,"Bars of iron/steel, hot-rolled, contain.indetations, etc"
8019,"Other panty hose of mesh and similar, of synthetic fibres"
8020,Others panty hose of other textile materials
8021,"Panty hose of synthetic fibres mesh, tit<67decitex"
8022,"Panty hose of synthetic fibres mesh, tit>=67decitex"
8023,Panty hose of mesh of wool or fine animal hair
8024,Panty hose of cotton mesh
8025,Panty hose of other textile materials
8026,"Women's full-length, of synt/artif. fibre mesh tit<67dec"
8027,"Women's full-length, of cotton mesh title<67decitex"
8028,"Women's full-length, of oth.text.materials mesh t<67dec"
8029,"Panty hose of synthetic fibres mesh, <67decitex s/y (measuring per single yarn)"
8030,"Panty hose of synthetic fibres mesh,>67decitex s/y (measuring per single yarn)"
8031,Panty hose of mesh of wool or fine animal hair
8032,Panty hose of cotton mesh
8033,Other panty hose of other textile materials
8034,"Women's full-length or knee-length hosiery, <67decitex s/y (measuring per single yarn), of synthetic or artificial fibres"
8035,"Footwear with outer soles of wood, no inner sole, with a protective metal toecap"
8036,"Oth.footwear of leather and outer soles of leather, covering the ankle"
8037,Oth.footwear of leather and outer soles of leather
8038,"Footwear with outer soles of wood, no inner sole, with a protective metal toecap"
8039,"Oth.footwear of leather and outer soles of leather, covering the ankle"
8040,"Oth.footwear of eather, covering the ankle"
8041,"Footwear with outer soles of wood, no inner sole, with a protective metal toecap"
8042,"Oth.footwear of leather and outer soles of leather, covering the ankle"
8043,Other footwear made of leather
8044,"Footwear with outer soles of wood, no inner sole, with a protective metal toecap"
8045,Other footwear of leather with outer soles of rubber or plastic
8046,"Sports footwear, etc.of text.mat.soles of rubber/plastic"
8047,"Oth.footwear of text.materials, soles of rubber/plastic"
8048,"Footwear of text.materials, with outer soles of leather"
8049,"Footwear composition leather, soles of rubber/plastic"
8050,"Footwear composit.leather, with outer soles of leather"
8051,"Other glass envelopes, etc.for electric lighting"
8052,"Glass envelopes, etc.for cathode-ray tubes"
8053,"Ot.glass env.(inc.bulbs/tubes), open, glass parts thereof"
8054,"Glass inners f/vacuum flask, etc.vacuum vessels"
8055,"Glassware of glass-ceramics, used f/table, kitchen, etc"
8056,"Drinking glasses, of lead crystal"
8057,"Drinking glasses, stemware, of lead crystal, excluding of glass ceramics"
8058,"Other drinking glasses, stemware, of lead crystal, excluding of glass ceramics"
8059,"Other drinking glasses, of glass"
8060,"Glassware of lead crystal, used f/table/kitchen"
8061,"Coffee-pots/teapots, of glass, linear exp<=0.000005kelvin"
8062,"Oth.glassware, used f/table, kitchen, exp<=0.000005k"
8063,"Other hollow pipes iron/steel, of a kind used for oil or gas pipelines"
8064,"Babies' garments/clothing accessories, of cotton"
8065,"Babies' garments/clothing acces., of synthetic fibres"
8066,"Babies' garments/clothing acces., of oth.text.materials"
8067,Babies' garments/clothing acces.of wool/fine anim.hair
8068,"Babies' garments/clothing acces., of oth.text.materials"
8069,Clothing made with felts or false fabrics
8070,"Fabric of cotton>=85%, color.yarn point twill, w<=200g/m2"
8071,"Oth.other fabrics of cotton>=85%, colour.yarn, w<=200g/m2"
8072,"Fabric of cotton>=85%, printed, point taffeta, w<=100g/m2"
8073,"Fabric of cotton>=85%, printed, point taff.100<w<=200g/m2"
8074,"Fabric of cotton>=85%, printed, point twill, w<=100g/m2"
8075,"Other fabrics of cotton>=85%, printed, weight<=200g/m2"
8076,"Other printed fabrics, point twill, diag.texture < 4"
8077,Other printed fabrics of cotton
8078,"Fabric of cotton>=85%, raw, point taffeta w<=200g/m2"
8079,"Fibres of nylon/other polyamides, n/carded, n/combed, etc"
8080,"Fibres of nylon bicomp./other polyam., n/card.n/comb.etc"
8081,"Fibres of nylon/other polyamides, n/carded, n/combed, etc"
8082,"Fibres of aramids, no carded, no combed, etc."
8083,"Bicomponent fibres, of different points of fusion"
8084,"Fibres of nylon/other polyamides, n/carded, n/combed, etc"
8085,"Fibres of polyesters, n/carded, n/combed, etc"
8086,"Bicomponent fibres, of different points of fusion"
8087,Other fibres
8088,"Acrylic/modacrylic fibres, no carded, etc"
8089,"Fibres of polypropylene, n/carded, n/combed, etc"
8090,"Other synthetic staple fibres, n/carded, etc"
8091,"Other synthetic bicomponent staple fibres, n/carded, etc"
8092,"Fibres of poly(vinyl alcohol)no carded, etc."
8093,"Other synthetic bicomponent staple fibres, n/carded, etc"
8094,"Fibres of viscose rayon, n/carded, n/combed, etc"
8095,"Metallis.yarn, being textile yarn, etc.with precious met."
8096,"Metall.yarn, being textile yarn, etc.coat.with oth.metals"
8097,"Oth.metall.yarn, being textile yarn, etc.comb.with metal"
8098,"Gimped yarnstrip/mono-filament synth/artif, etc."
8099,"Cordage, ropes and cable, of jute/oth.textile bast fibres"
8100,"Cordage, ropes and cable, of jute/num.meter 075 f/thread"
8101,"Other cordages, ropes and cables, of jute"
8102,"Lines, ropes and cable, of other textile bast fibres"
8103,"Lines of sisal/oth.agave fibres, binder/baler"
8104,"Lines, ropes and cable, of sisal/oth.""agave""fibres"
8105,"Twine, cordage, ropes and cables, of abaca or ot.hard fibr"
8106,"Polyethylene lines/polypropylene, binder/baler"
8107,"Other lines, ropes, etc.polyethylene/polypropylene"
8108,"Lines, ropes, cables, of nylon fibres"
8109,"Other fabrics of mesh, artificial fibres, printed"
8110,"Other fabrics of mesh, artific.fibres, of oth.text.mater."
8111,"Overcoats, etc.of wool/fine animal hair mesh, mascul.uses"
8112,"Overcoats, etc.of cotton mesh, masculine uses"
8113,"Overcoats, etc.of fibre mesh synt/art.masculine uses"
8114,"Overcoats, etc.of mesh of ot.text.material, mascul.uses"
8115,"Mesh jackets and similar articles, masculine uses, except 6103 (of wool or fine animal hair)"
8116,"Mesh jackets and similar articles, masculine uses, except 6103 (of other textile materials)"
8117,"Overcoats, etc.of wool/fine anim.hair mesh, feminine uses"
8118,"Overcoats, etc.of cotton mesh, feminine uses"
8119,"Overcoats, etc.of fibre mesh synt/art.feminine uses"
8120,"Refractory bricks and sim.refrac.ceram.n/fused, zro2>25%"
8121,"Refract.ceram.pieces c>85%diam<=5microns, used high-oven"
8122,"Other refractory bricks, blocks and similar, of silicon carbide"
8123,Oth.refractory bricks and sim.refr.ceram. f/construct.
8124,"Yarn of artificial fibres>=85%, single"
8125,"Yarns containing at least 85%, by weight, of artificial staple fibers, simple, obtained from cellulose fibers, of rayon viscose, except modal"
8126,"Carpet, etc.of wool/fine animal hair, velvet, n/made-up"
8127,"Carpet, etc.of textile mater.synt/artif.velvet, n/made-up"
8128,"Carpet, etc.of other textile materials, velvet, n/made-up"
8129,"Carpet, etc.of fine animal hair, velvet, made-up"
8130,"Carpet, etc.of textile mater.syn/artif.velvet, made-up"
8131,"Carpet, etc.of oth.textile mater., velvet, made-up"
8132,"Carpets floor covering, n/velvet, n/made-up,of wool/fine animal hair"
8133,"Carpets floor covering, n/velvet, n/made-up,of synthetic material"
8134,"Carpets floor covering, n/velvet, n/made-up,of other materials"
8135,"Carpet, etc.of fine animal hair, n/velvet, n/made-up"
8136,"Carpet, etc.of textile mat.syn/artif.n/velvet, n/made-up"
8137,"Carpet, etc.of oth.textile materials, n/velvet, n/made-up"
8138,"Carpet, etc.of wool/fine anim.hair, n/velvet, made-up"
8139,"Carpet, etc.of textile mater.syn/art.n/velvet, made-up"
8140,"Carpet, etc.of oth.textile materials, n/velvet, made-up"
8141,"Carpet/cover.f/pavem.of wool/fine animal hair, tufted"
8142,"Diagram paper forrecording apparels, in rolls/sheets, etc"
8143,Paper/paperboard forwriting etc.printed/perforated
8144,Oth.paper/paperb.forwriting etc.printed/graphic uses
8145,"Trays, dishes, plates, cups, etc.of paper/paperboard"
8146,"Trays, dishes, plates, cups, etc.of bamboo"
8147,"Other trays, dishes, plates, cups, etc.of paper/kraft"
8148,Moulded or pressed articles of paper pulp
8150,"Paper/paperb., of a dieletric strength>=600v, w<=60g/m2"
8151,"Other paper, paperboard/pulp/etc.cut and their works"
8154,"Books, brochures, similar printed papers, in single sheets"
8155,"Dictionaries and encyclopaedias, serial instalm.thereof"
8156,"Oth.printed books, brochures and similar printed"
8157,"Newspapers, journals, printed, periodical>=4 times/week"
8158,"Fabrics of cotton, bleached, synthetic or artificial fibres, point twill, diag. <200g/m2"
8159,"Other fabrics of cotton, bleached, synthetic or artificial fibres, weight<200g/m2"
8160,"Fabric of cotton<85%, dyed/fibr.synt/art.taf.w<=200g/m2"
8161,"Fabric of cotton<85%, dyed/fib.synt/art.twill, w<=200g/m2"
8162,"Ot.fabrics of cotton<85%, dyed/fibr.synt/art, w<=200g/m2"
8163,"Fabric of cotton<85%, color./fibr.syn/art.taf, w<=200g/m2"
8164,"Fabric of cotton<85%, col./fibr.syn/art.twill, w<=200g/m2"
8165,"Ot.fabrics of cotton<85%, colour/fib.synt/art, w<=200g/m2"
